"INDICATOR","HFAMDB_389"

"HFAMDB_389","Infectious and parasitic diseases, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"AZE","","TOTAL","MALE","1993","1241"
"AZE","","TOTAL","MALE","1994","1389"
"AZE","","TOTAL","MALE","1995","1537"
"AZE","","TOTAL","MALE","1996","1341"
"AZE","","TOTAL","MALE","1997","1346"
"AZE","","TOTAL","MALE","1998","1209"
"AZE","","TOTAL","MALE","1999","1310"
"AZE","","TOTAL","MALE","2000","1131"
"AZE","","TOTAL","MALE","2001","1069"
"AZE","","TOTAL","MALE","2002","1039"
"AZE","","TOTAL","MALE","2003","930"
"AZE","","TOTAL","MALE","2004","841"
"AZE","","TOTAL","MALE","2007","309"
"BEL","","TOTAL","MALE","1968","966"
"BEL","","TOTAL","MALE","1969","889"
"BEL","","TOTAL","MALE","1970","752"
"BEL","","TOTAL","MALE","1971","775"
"BEL","","TOTAL","MALE","1972","732"
"BEL","","TOTAL","MALE","1973","626"
"BEL","","TOTAL","MALE","1974","549"
"BEL","","TOTAL","MALE","1975","572"
"BEL","","TOTAL","MALE","1976","571"
"BEL","","TOTAL","MALE","1977","494"
"BEL","","TOTAL","MALE","1978","516"
"BEL","","TOTAL","MALE","1979","407"
"BEL","","TOTAL","MALE","1980","447"
"BEL","","TOTAL","MALE","1981","455"
"BEL","","TOTAL","MALE","1982","422"
"BEL","","TOTAL","MALE","1983","452"
"BEL","","TOTAL","MALE","1984","393"
"BEL","","TOTAL","MALE","1985","414"
"BEL","","TOTAL","MALE","1986","416"
"BEL","","TOTAL","MALE","1987","389"
"BEL","","TOTAL","MALE","1988","396"
"BEL","","TOTAL","MALE","1989","453"
"BEL","","TOTAL","MALE","1990","432"
"BEL","","TOTAL","MALE","1991","424"
"BEL","","TOTAL","MALE","1992","469"
"BEL","","TOTAL","MALE","1993","694"
"BEL","","TOTAL","MALE","1994","687"
"BEL","","TOTAL","MALE","1995","848"
"BEL","","TOTAL","MALE","1996","591"
"BEL","","TOTAL","MALE","1997","647"
"BEL","","TOTAL","MALE","1998","629"
"BEL","","TOTAL","MALE","1999","743"
"BEL","","TOTAL","MALE","2000","955"
"BEL","","TOTAL","MALE","2001","993"
"BEL","","TOTAL","MALE","2002","1114"
"BEL","","TOTAL","MALE","2003","1194"
"BEL","","TOTAL","MALE","2004","1180"
"BEL","","TOTAL","MALE","2005","1158"
"BEL","","TOTAL","MALE","2006","1011"
"BEL","","TOTAL","MALE","2007","998"
"BEL","","TOTAL","MALE","2008","1016"
"BEL","","TOTAL","MALE","2009","1062"
"BEL","","TOTAL","MALE","2010","1079"
"BEL","","TOTAL","MALE","2011","1088"
"BEL","","TOTAL","MALE","2012","1260"
"BEL","","TOTAL","MALE","2013","1328"
"BEL","","TOTAL","MALE","2014","1176"
"BEL","","TOTAL","MALE","2015","1006"
"BEL","","TOTAL","MALE","2016","940"
"BGR","","TOTAL","MALE","1968","1064"
"BGR","","TOTAL","MALE","1969","1054"
"BGR","","TOTAL","MALE","1970","987"
"BGR","","TOTAL","MALE","1971","863"
"BGR","","TOTAL","MALE","1972","814"
"BGR","","TOTAL","MALE","1973","794"
"BGR","","TOTAL","MALE","1974","731"
"BGR","","TOTAL","MALE","1975","715"
"BGR","","TOTAL","MALE","1976","645"
"BGR","","TOTAL","MALE","1977","637"
"BGR","","TOTAL","MALE","1978","584"
"BGR","","TOTAL","MALE","1979","536"
"BGR","","TOTAL","MALE","1980","441"
"BGR","","TOTAL","MALE","1981","476"
"BGR","","TOTAL","MALE","1982","458"
"BGR","","TOTAL","MALE","1983","482"
"BGR","","TOTAL","MALE","1984","460"
"BGR","","TOTAL","MALE","1985","421"
"BGR","","TOTAL","MALE","1986","452"
"BGR","","TOTAL","MALE","1987","420"
"BGR","","TOTAL","MALE","1988","422"
"BGR","","TOTAL","MALE","1989","395"
"BGR","","TOTAL","MALE","1990","348"
"BGR","","TOTAL","MALE","1991","357"
"BGR","","TOTAL","MALE","1992","393"
"BGR","","TOTAL","MALE","1993","443"
"BGR","","TOTAL","MALE","1994","514"
"BGR","","TOTAL","MALE","1995","421"
"BGR","","TOTAL","MALE","1996","472"
"BGR","","TOTAL","MALE","1997","508"
"BGR","","TOTAL","MALE","1998","563"
"BGR","","TOTAL","MALE","1999","472"
"BGR","","TOTAL","MALE","2000","481"
"BGR","","TOTAL","MALE","2001","460"
"BGR","","TOTAL","MALE","2002","388"
"BGR","","TOTAL","MALE","2003","422"
"BGR","","TOTAL","MALE","2004","416"
"BGR","","TOTAL","MALE","2005","430"
"BGR","","TOTAL","MALE","2006","411"
"BGR","","TOTAL","MALE","2007","461"
"BGR","","TOTAL","MALE","2008","411"
"BGR","","TOTAL","MALE","2009","396"
"BGR","","TOTAL","MALE","2010","399"
"BGR","","TOTAL","MALE","2011","331"
"BGR","","TOTAL","MALE","2012","399"
"BGR","","TOTAL","MALE","2013","320"
"BGR","","TOTAL","MALE","2014","285"
"BGR","","TOTAL","MALE","2015","359"
"BIH","","TOTAL","MALE","1985","310"
"BIH","","TOTAL","MALE","1986","313"
"BIH","","TOTAL","MALE","1987","283"
"BIH","","TOTAL","MALE","1988","278"
"BIH","","TOTAL","MALE","1989","260"
"BIH","","TOTAL","MALE","1990","207"
"BIH","","TOTAL","MALE","1991","228"
"BIH","","TOTAL","MALE","2011","193"
"BIH","","TOTAL","MALE","2014","168"
"BIH","","TOTAL","MALE","2016","215"
"BLR","","TOTAL","MALE","1981","744"
"BLR","","TOTAL","MALE","1982","740"
"BLR","","TOTAL","MALE","1985","598"
"BLR","","TOTAL","MALE","1986","473"
"BLR","","TOTAL","MALE","1987","500"
"BLR","","TOTAL","MALE","1988","515"
"BLR","","TOTAL","MALE","1989","510"
"BLR","","TOTAL","MALE","1990","466"
"BLR","","TOTAL","MALE","1991","542"
"BLR","","TOTAL","MALE","1992","482"
"BLR","","TOTAL","MALE","1993","580"
"BLR","","TOTAL","MALE","1994","585"
"BLR","","TOTAL","MALE","1995","699"
"BLR","","TOTAL","MALE","1996","706"
"BLR","","TOTAL","MALE","1997","727"
"BLR","","TOTAL","MALE","1998","746"
"BLR","","TOTAL","MALE","1999","892"
"BLR","","TOTAL","MALE","2000","753"
"BLR","","TOTAL","MALE","2001","851"
"BLR","","TOTAL","MALE","2002","1010"
"BLR","","TOTAL","MALE","2003","1087"
"BLR","","TOTAL","MALE","2004","1098"
"BLR","","TOTAL","MALE","2005","1250"
"BLR","","TOTAL","MALE","2007","988"
"BLR","","TOTAL","MALE","2008","914"
"BLR","","TOTAL","MALE","2009","921"
"BLR","","TOTAL","MALE","2010","919"
"BLR","","TOTAL","MALE","2011","941"
"BLR","","TOTAL","MALE","2013","720"
"BLR","","TOTAL","MALE","2014","661"
"BLR","","TOTAL","MALE","2018","477"
"CHE","","TOTAL","MALE","1969","465"
"CHE","","TOTAL","MALE","1970","464"
"CHE","","TOTAL","MALE","1971","418"
"CHE","","TOTAL","MALE","1972","432"
"CHE","","TOTAL","MALE","1973","398"
"CHE","","TOTAL","MALE","1974","423"
"CHE","","TOTAL","MALE","1975","359"
"CHE","","TOTAL","MALE","1976","311"
"CHE","","TOTAL","MALE","1977","302"
"CHE","","TOTAL","MALE","1978","254"
"CHE","","TOTAL","MALE","1979","245"
"CHE","","TOTAL","MALE","1980","234"
"CHE","","TOTAL","MALE","1981","255"
"CHE","","TOTAL","MALE","1982","226"
"CHE","","TOTAL","MALE","1983","218"
"CHE","","TOTAL","MALE","1984","182"
"CHE","","TOTAL","MALE","1985","210"
"CHE","","TOTAL","MALE","1986","296"
"CHE","","TOTAL","MALE","1987","290"
"CHE","","TOTAL","MALE","1988","349"
"CHE","","TOTAL","MALE","1989","439"
"CHE","","TOTAL","MALE","1990","534"
"CHE","","TOTAL","MALE","1991","588"
"CHE","","TOTAL","MALE","1992","718"
"CHE","","TOTAL","MALE","1993","708"
"CHE","","TOTAL","MALE","1994","756"
"CHE","","TOTAL","MALE","1995","717"
"CHE","","TOTAL","MALE","1996","546"
"CHE","","TOTAL","MALE","1997","470"
"CHE","","TOTAL","MALE","1998","397"
"CHE","","TOTAL","MALE","1999","353"
"CHE","","TOTAL","MALE","2000","338"
"CHE","","TOTAL","MALE","2001","374"
"CHE","","TOTAL","MALE","2002","323"
"CHE","","TOTAL","MALE","2003","338"
"CHE","","TOTAL","MALE","2004","297"
"CHE","","TOTAL","MALE","2005","281"
"CHE","","TOTAL","MALE","2006","309"
"CHE","","TOTAL","MALE","2007","320"
"CHE","","TOTAL","MALE","2008","345"
"CHE","","TOTAL","MALE","2009","331"
"CHE","","TOTAL","MALE","2010","363"
"CHE","","TOTAL","MALE","2011","377"
"CHE","","TOTAL","MALE","2012","335"
"CHE","","TOTAL","MALE","2013","352"
"CYP","","TOTAL","MALE","1999","15"
"CYP","","TOTAL","MALE","2000","21"
"CYP","","TOTAL","MALE","2004","20"
"CYP","","TOTAL","MALE","2005","30"
"CYP","","TOTAL","MALE","2006","17"
"CYP","","TOTAL","MALE","2007","31"
"CYP","","TOTAL","MALE","2008","40"
"CYP","","TOTAL","MALE","2009","38"
"CYP","","TOTAL","MALE","2010","32"
"CYP","","TOTAL","MALE","2011","39"
"CYP","","TOTAL","MALE","2012","43"
"CYP","","TOTAL","MALE","2013","52"
"CYP","","TOTAL","MALE","2014","54"
"CYP","","TOTAL","MALE","2015","72"
"CYP","","TOTAL","MALE","2016","62"
"CZE","","TOTAL","MALE","1986","253"
"CZE","","TOTAL","MALE","1987","193"
"CZE","","TOTAL","MALE","1988","221"
"CZE","","TOTAL","MALE","1989","223"
"CZE","","TOTAL","MALE","1990","222"
"CZE","","TOTAL","MALE","1991","201"
"CZE","","TOTAL","MALE","1992","194"
"CZE","","TOTAL","MALE","1993","168"
"CZE","","TOTAL","MALE","1994","198"
"CZE","","TOTAL","MALE","1995","122"
"CZE","","TOTAL","MALE","1996","154"
"CZE","","TOTAL","MALE","1997","129"
"CZE","","TOTAL","MALE","1998","151"
"CZE","","TOTAL","MALE","1999","159"
"CZE","","TOTAL","MALE","2000","150"
"CZE","","TOTAL","MALE","2001","150"
"CZE","","TOTAL","MALE","2002","150"
"CZE","","TOTAL","MALE","2003","166"
"CZE","","TOTAL","MALE","2004","181"
"CZE","","TOTAL","MALE","2005","194"
"CZE","","TOTAL","MALE","2006","232"
"CZE","","TOTAL","MALE","2007","318"
"CZE","","TOTAL","MALE","2008","451"
"CZE","","TOTAL","MALE","2009","526"
"CZE","","TOTAL","MALE","2010","457"
"CZE","","TOTAL","MALE","2011","644"
"CZE","","TOTAL","MALE","2012","777"
"CZE","","TOTAL","MALE","2013","696"
"CZE","","TOTAL","MALE","2014","844"
"CZE","","TOTAL","MALE","2015","928"
"CZE","","TOTAL","MALE","2016","980"
"CZE","","TOTAL","MALE","2017","947"
"DEU","","TOTAL","MALE","1990","2882"
"DEU","","TOTAL","MALE","1991","2665"
"DEU","","TOTAL","MALE","1992","2577"
"DEU","","TOTAL","MALE","1993","2686"
"DEU","","TOTAL","MALE","1994","2879"
"DEU","","TOTAL","MALE","1995","2881"
"DEU","","TOTAL","MALE","1996","3111"
"DEU","","TOTAL","MALE","1997","3202"
"DEU","","TOTAL","MALE","1998","3938"
"DEU","","TOTAL","MALE","1999","4444"
"DEU","","TOTAL","MALE","2000","5071"
"DEU","","TOTAL","MALE","2001","5074"
"DEU","","TOTAL","MALE","2002","5041"
"DEU","","TOTAL","MALE","2003","5146"
"DEU","","TOTAL","MALE","2004","5217"
"DEU","","TOTAL","MALE","2005","5754"
"DEU","","TOTAL","MALE","2006","5661"
"DEU","","TOTAL","MALE","2007","6293"
"DEU","","TOTAL","MALE","2008","6597"
"DEU","","TOTAL","MALE","2009","7062"
"DEU","","TOTAL","MALE","2010","7197"
"DEU","","TOTAL","MALE","2011","7561"
"DEU","","TOTAL","MALE","2012","8129"
"DEU","","TOTAL","MALE","2013","8357"
"DEU","","TOTAL","MALE","2014","8350"
"DEU","","TOTAL","MALE","2015","9271"
"DEU","","TOTAL","MALE","2016","8005"
"DEU","","TOTAL","MALE","2017","8193"
"DNK","","TOTAL","MALE","1969","178"
"DNK","","TOTAL","MALE","1970","177"
"DNK","","TOTAL","MALE","1971","177"
"DNK","","TOTAL","MALE","1972","180"
"DNK","","TOTAL","MALE","1973","159"
"DNK","","TOTAL","MALE","1974","156"
"DNK","","TOTAL","MALE","1975","137"
"DNK","","TOTAL","MALE","1976","147"
"DNK","","TOTAL","MALE","1977","107"
"DNK","","TOTAL","MALE","1978","125"
"DNK","","TOTAL","MALE","1979","121"
"DNK","","TOTAL","MALE","1980","106"
"DNK","","TOTAL","MALE","1981","129"
"DNK","","TOTAL","MALE","1982","100"
"DNK","","TOTAL","MALE","1983","117"
"DNK","","TOTAL","MALE","1984","97"
"DNK","","TOTAL","MALE","1985","130"
"DNK","","TOTAL","MALE","1986","150"
"DNK","","TOTAL","MALE","1987","175"
"DNK","","TOTAL","MALE","1988","147"
"DNK","","TOTAL","MALE","1989","208"
"DNK","","TOTAL","MALE","1990","266"
"DNK","","TOTAL","MALE","1991","265"
"DNK","","TOTAL","MALE","1992","313"
"DNK","","TOTAL","MALE","1993","353"
"DNK","","TOTAL","MALE","1994","328"
"DNK","","TOTAL","MALE","1995","385"
"DNK","","TOTAL","MALE","1996","324"
"DNK","","TOTAL","MALE","1997","182"
"DNK","","TOTAL","MALE","1998","176"
"DNK","","TOTAL","MALE","1999","229"
"DNK","","TOTAL","MALE","2000","176"
"DNK","","TOTAL","MALE","2001","183"
"DNK","","TOTAL","MALE","2002","356"
"DNK","","TOTAL","MALE","2003","405"
"DNK","","TOTAL","MALE","2004","372"
"DNK","","TOTAL","MALE","2005","335"
"DNK","","TOTAL","MALE","2006","371"
"DNK","","TOTAL","MALE","2007","406"
"DNK","","TOTAL","MALE","2008","325"
"DNK","","TOTAL","MALE","2009","387"
"DNK","","TOTAL","MALE","2010","405"
"DNK","","TOTAL","MALE","2011","374"
"DNK","","TOTAL","MALE","2012","415"
"DNK","","TOTAL","MALE","2013","434"
"DNK","","TOTAL","MALE","2014","381"
"DNK","","TOTAL","MALE","2015","408"
"ESP","","TOTAL","MALE","1968","5368"
"ESP","","TOTAL","MALE","1969","5261"
"ESP","","TOTAL","MALE","1971","4840"
"ESP","","TOTAL","MALE","1972","4236"
"ESP","","TOTAL","MALE","1973","4068"
"ESP","","TOTAL","MALE","1974","3685"
"ESP","","TOTAL","MALE","1975","3583"
"ESP","","TOTAL","MALE","1976","3604"
"ESP","","TOTAL","MALE","1977","3474"
"ESP","","TOTAL","MALE","1978","3432"
"ESP","","TOTAL","MALE","1979","3101"
"ESP","","TOTAL","MALE","1980","2345"
"ESP","","TOTAL","MALE","1981","2282"
"ESP","","TOTAL","MALE","1982","2090"
"ESP","","TOTAL","MALE","1983","1931"
"ESP","","TOTAL","MALE","1984","1893"
"ESP","","TOTAL","MALE","1985","1958"
"ESP","","TOTAL","MALE","1986","1855"
"ESP","","TOTAL","MALE","1987","1862"
"ESP","","TOTAL","MALE","1988","1989"
"ESP","","TOTAL","MALE","1989","2121"
"ESP","","TOTAL","MALE","1990","2203"
"ESP","","TOTAL","MALE","1991","2272"
"ESP","","TOTAL","MALE","1992","2258"
"ESP","","TOTAL","MALE","1993","2359"
"ESP","","TOTAL","MALE","1994","2146"
"ESP","","TOTAL","MALE","1995","2324"
"ESP","","TOTAL","MALE","1996","2430"
"ESP","","TOTAL","MALE","1997","4692"
"ESP","","TOTAL","MALE","1998","3849"
"ESP","","TOTAL","MALE","1999","3934"
"ESP","","TOTAL","MALE","2000","3710"
"ESP","","TOTAL","MALE","2001","3782"
"ESP","","TOTAL","MALE","2002","3869"
"ESP","","TOTAL","MALE","2003","4030"
"ESP","","TOTAL","MALE","2004","4080"
"ESP","","TOTAL","MALE","2005","4257"
"ESP","","TOTAL","MALE","2006","3950"
"ESP","","TOTAL","MALE","2007","4185"
"ESP","","TOTAL","MALE","2008","4038"
"ESP","","TOTAL","MALE","2009","3625"
"ESP","","TOTAL","MALE","2010","3470"
"ESP","","TOTAL","MALE","2011","3286"
"ESP","","TOTAL","MALE","2012","3305"
"ESP","","TOTAL","MALE","2013","3166"
"ESP","","TOTAL","MALE","2014","3263"
"ESP","","TOTAL","MALE","2015","3748"
"ESP","","TOTAL","MALE","2017","3286"
"EST","","TOTAL","MALE","1981","121"
"EST","","TOTAL","MALE","1982","119"
"EST","","TOTAL","MALE","1985","115"
"EST","","TOTAL","MALE","1986","91"
"EST","","TOTAL","MALE","1987","68"
"EST","","TOTAL","MALE","1988","82"
"EST","","TOTAL","MALE","1989","95"
"EST","","TOTAL","MALE","1990","101"
"EST","","TOTAL","MALE","1991","102"
"EST","","TOTAL","MALE","1992","106"
"EST","","TOTAL","MALE","1993","132"
"EST","","TOTAL","MALE","1994","129"
"EST","","TOTAL","MALE","1995","160"
"EST","","TOTAL","MALE","1996","135"
"EST","","TOTAL","MALE","1997","139"
"EST","","TOTAL","MALE","1998","147"
"EST","","TOTAL","MALE","1999","130"
"EST","","TOTAL","MALE","2000","106"
"EST","","TOTAL","MALE","2001","102"
"EST","","TOTAL","MALE","2002","91"
"EST","","TOTAL","MALE","2003","109"
"EST","","TOTAL","MALE","2004","112"
"EST","","TOTAL","MALE","2005","76"
"EST","","TOTAL","MALE","2006","107"
"EST","","TOTAL","MALE","2007","98"
"EST","","TOTAL","MALE","2008","87"
"EST","","TOTAL","MALE","2009","96"
"EST","","TOTAL","MALE","2010","85"
"EST","","TOTAL","MALE","2011","94"
"EST","","TOTAL","MALE","2012","90"
"EST","","TOTAL","MALE","2013","80"
"EST","","TOTAL","MALE","2014","68"
"EST","","TOTAL","MALE","2015","70"
"EST","","TOTAL","MALE","2016","77"
"FIN","","TOTAL","MALE","1969","356"
"FIN","","TOTAL","MALE","1970","354"
"FIN","","TOTAL","MALE","1971","357"
"FIN","","TOTAL","MALE","1972","289"
"FIN","","TOTAL","MALE","1973","255"
"FIN","","TOTAL","MALE","1974","279"
"FIN","","TOTAL","MALE","1975","294"
"FIN","","TOTAL","MALE","1976","266"
"FIN","","TOTAL","MALE","1977","261"
"FIN","","TOTAL","MALE","1978","241"
"FIN","","TOTAL","MALE","1979","213"
"FIN","","TOTAL","MALE","1980","217"
"FIN","","TOTAL","MALE","1981","205"
"FIN","","TOTAL","MALE","1982","187"
"FIN","","TOTAL","MALE","1983","196"
"FIN","","TOTAL","MALE","1984","163"
"FIN","","TOTAL","MALE","1985","187"
"FIN","","TOTAL","MALE","1986","189"
"FIN","","TOTAL","MALE","1987","192"
"FIN","","TOTAL","MALE","1988","160"
"FIN","","TOTAL","MALE","1989","146"
"FIN","","TOTAL","MALE","1990","198"
"FIN","","TOTAL","MALE","1991","171"
"FIN","","TOTAL","MALE","1992","161"
"FIN","","TOTAL","MALE","1993","167"
"FIN","","TOTAL","MALE","1994","164"
"FIN","","TOTAL","MALE","1995","189"
"FIN","","TOTAL","MALE","1996","218"
"FIN","","TOTAL","MALE","1997","156"
"FIN","","TOTAL","MALE","1998","177"
"FIN","","TOTAL","MALE","1999","165"
"FIN","","TOTAL","MALE","2000","169"
"FIN","","TOTAL","MALE","2001","179"
"FIN","","TOTAL","MALE","2002","180"
"FIN","","TOTAL","MALE","2003","167"
"FIN","","TOTAL","MALE","2004","153"
"FIN","","TOTAL","MALE","2005","173"
"FIN","","TOTAL","MALE","2006","154"
"FIN","","TOTAL","MALE","2007","217"
"FIN","","TOTAL","MALE","2008","187"
"FIN","","TOTAL","MALE","2009","196"
"FIN","","TOTAL","MALE","2010","200"
"FIN","","TOTAL","MALE","2011","191"
"FIN","","TOTAL","MALE","2012","159"
"FIN","","TOTAL","MALE","2013","155"
"FIN","","TOTAL","MALE","2014","139"
"FIN","","TOTAL","MALE","2016","151"
"FIN","","TOTAL","MALE","2017","145"
"FRA","","TOTAL","MALE","1968","5512"
"FRA","","TOTAL","MALE","1969","5349"
"FRA","","TOTAL","MALE","1970","4618"
"FRA","","TOTAL","MALE","1971","4593"
"FRA","","TOTAL","MALE","1972","4577"
"FRA","","TOTAL","MALE","1973","4666"
"FRA","","TOTAL","MALE","1974","4557"
"FRA","","TOTAL","MALE","1975","4542"
"FRA","","TOTAL","MALE","1976","4534"
"FRA","","TOTAL","MALE","1977","4307"
"FRA","","TOTAL","MALE","1978","4358"
"FRA","","TOTAL","MALE","1979","3680"
"FRA","","TOTAL","MALE","1980","3742"
"FRA","","TOTAL","MALE","1981","3749"
"FRA","","TOTAL","MALE","1982","3492"
"FRA","","TOTAL","MALE","1983","3718"
"FRA","","TOTAL","MALE","1984","3592"
"FRA","","TOTAL","MALE","1985","3713"
"FRA","","TOTAL","MALE","1986","3432"
"FRA","","TOTAL","MALE","1987","3311"
"FRA","","TOTAL","MALE","1988","3239"
"FRA","","TOTAL","MALE","1989","3272"
"FRA","","TOTAL","MALE","1990","3409"
"FRA","","TOTAL","MALE","1991","3401"
"FRA","","TOTAL","MALE","1992","3394"
"FRA","","TOTAL","MALE","1993","3473"
"FRA","","TOTAL","MALE","1994","3618"
"FRA","","TOTAL","MALE","1995","3781"
"FRA","","TOTAL","MALE","1996","3624"
"FRA","","TOTAL","MALE","1997","4559"
"FRA","","TOTAL","MALE","1998","4073"
"FRA","","TOTAL","MALE","1999","3991"
"FRA","","TOTAL","MALE","2000","5439"
"FRA","","TOTAL","MALE","2001","5118"
"FRA","","TOTAL","MALE","2002","5279"
"FRA","","TOTAL","MALE","2003","5422"
"FRA","","TOTAL","MALE","2004","4876"
"FRA","","TOTAL","MALE","2005","4999"
"FRA","","TOTAL","MALE","2006","5058"
"FRA","","TOTAL","MALE","2007","5089"
"FRA","","TOTAL","MALE","2008","5273"
"FRA","","TOTAL","MALE","2009","5297"
"FRA","","TOTAL","MALE","2010","5326"
"FRA","","TOTAL","MALE","2011","5590"
"FRA","","TOTAL","MALE","2012","5544"
"FRA","","TOTAL","MALE","2013","5086"
"FRA","","TOTAL","MALE","2014","4929"
"GBR","","TOTAL","MALE","1968","3016"
"GBR","","TOTAL","MALE","1969","2889"
"GBR","","TOTAL","MALE","1970","2556"
"GBR","","TOTAL","MALE","1971","2326"
"GBR","","TOTAL","MALE","1972","2332"
"GBR","","TOTAL","MALE","1973","2235"
"GBR","","TOTAL","MALE","1974","2125"
"GBR","","TOTAL","MALE","1975","2030"
"GBR","","TOTAL","MALE","1976","1814"
"GBR","","TOTAL","MALE","1977","1632"
"GBR","","TOTAL","MALE","1978","1597"
"GBR","","TOTAL","MALE","1979","1484"
"GBR","","TOTAL","MALE","1980","1439"
"GBR","","TOTAL","MALE","1981","1351"
"GBR","","TOTAL","MALE","1982","1320"
"GBR","","TOTAL","MALE","1983","1245"
"GBR","","TOTAL","MALE","1984","1354"
"GBR","","TOTAL","MALE","1985","1364"
"GBR","","TOTAL","MALE","1986","1451"
"GBR","","TOTAL","MALE","1987","1357"
"GBR","","TOTAL","MALE","1988","1462"
"GBR","","TOTAL","MALE","1989","1417"
"GBR","","TOTAL","MALE","1990","1432"
"GBR","","TOTAL","MALE","1991","1395"
"GBR","","TOTAL","MALE","1992","1518"
"GBR","","TOTAL","MALE","1993","1580"
"GBR","","TOTAL","MALE","1994","1570"
"GBR","","TOTAL","MALE","1995","1849"
"GBR","","TOTAL","MALE","1996","1838"
"GBR","","TOTAL","MALE","1997","1795"
"GBR","","TOTAL","MALE","1998","2050"
"GBR","","TOTAL","MALE","1999","2110"
"GBR","","TOTAL","MALE","2001","2324"
"GBR","","TOTAL","MALE","2002","2399"
"GBR","","TOTAL","MALE","2003","2533"
"GBR","","TOTAL","MALE","2004","2562"
"GBR","","TOTAL","MALE","2005","3027"
"GBR","","TOTAL","MALE","2006","3689"
"GBR","","TOTAL","MALE","2007","3918"
"GBR","","TOTAL","MALE","2008","3365"
"GBR","","TOTAL","MALE","2009","3017"
"GBR","","TOTAL","MALE","2010","2681"
"GBR","","TOTAL","MALE","2011","2826"
"GBR","","TOTAL","MALE","2012","2636"
"GBR","","TOTAL","MALE","2013","2825"
"GBR","","TOTAL","MALE","2014","2767"
"GBR","","TOTAL","MALE","2015","3075"
"GBR","","TOTAL","MALE","2016","3046"
"GEO","","TOTAL","MALE","1981","591"
"GEO","","TOTAL","MALE","1982","586"
"GEO","","TOTAL","MALE","1985","545"
"GEO","","TOTAL","MALE","1986","578"
"GEO","","TOTAL","MALE","1987","548"
"GEO","","TOTAL","MALE","1988","530"
"GEO","","TOTAL","MALE","1989","521"
"GEO","","TOTAL","MALE","1990","485"
"GEO","","TOTAL","MALE","1991","453"
"GEO","","TOTAL","MALE","1992","475"
"GEO","","TOTAL","MALE","1994","348"
"GEO","","TOTAL","MALE","1995","401"
"GEO","","TOTAL","MALE","1996","329"
"GEO","","TOTAL","MALE","1997","319"
"GEO","","TOTAL","MALE","1998","285"
"GEO","","TOTAL","MALE","1999","313"
"GEO","","TOTAL","MALE","2000","275"
"GEO","","TOTAL","MALE","2001","260"
"GEO","","TOTAL","MALE","2004","286"
"GEO","","TOTAL","MALE","2005","212"
"GEO","","TOTAL","MALE","2006","168"
"GEO","","TOTAL","MALE","2007","190"
"GEO","","TOTAL","MALE","2009","236"
"GEO","","TOTAL","MALE","2010","136"
"GEO","","TOTAL","MALE","2011","282"
"GEO","","TOTAL","MALE","2012","390"
"GEO","","TOTAL","MALE","2013","395"
"GEO","","TOTAL","MALE","2014","419"
"GEO","","TOTAL","MALE","2015","357"
"GEO","","TOTAL","MALE","2016","361"
"GEO","","TOTAL","MALE","2017","491"
"GEO","","TOTAL","MALE","2018","429"
"GRC","","TOTAL","MALE","1968","1421"
"GRC","","TOTAL","MALE","1969","1354"
"GRC","","TOTAL","MALE","1970","1232"
"GRC","","TOTAL","MALE","1971","1009"
"GRC","","TOTAL","MALE","1972","989"
"GRC","","TOTAL","MALE","1973","906"
"GRC","","TOTAL","MALE","1974","817"
